building_id,timestamp,load,oof_pred
11,2024-08-03 23:00:00,1896.3,1872.662006848473
11,2024-08-04 00:00:00,1663.56,1591.8000070908734
11,2024-08-04 01:00:00,1400.76,1323.56931928207
11,2024-08-04 02:00:00,1173.24,1137.7518834748557
11,2024-08-04 03:00:00,1042.2,1024.2581960904895
11,2024-08-04 04:00:00,984.6,943.6780993323256
11,2024-08-04 05:00:00,931.32,892.4987830275743
11,2024-08-04 06:00:00,932.22,881.4110569638805
11,2024-08-04 07:00:00,1038.42,1001.6690250442684
11,2024-08-04 08:00:00,1271.7,1222.4239212354455
11,2024-08-04 09:00:00,1554.84,1428.295230218302
11,2024-08-04 10:00:00,1714.86,1589.3230325074092
11,2024-08-04 11:00:00,1828.8,1702.6972017933203
11,2024-08-04 12:00:00,1958.22,1858.6554144891272
11,2024-08-04 13:00:00,1998.72,1994.037043211247
11,2024-08-04 14:00:00,1994.04,1996.0576697939898
11,2024-08-04 15:00:00,2085.3,2006.3049087580573
11,2024-08-04 16:00:00,2067.3,1980.739213855179
11,2024-08-04 17:00:00,2039.22,2031.0977798817316
11,2024-08-04 18:00:00,2160.18,2152.403517804604
11,2024-08-04 19:00:00,2171.16,2200.3467480977943
11,2024-08-04 20:00:00,2221.2,2290.6341755798744
11,2024-08-04 21:00:00,2224.26,2316.4913173886684
11,2024-08-04 22:00:00,2136.24,2148.383838490437
11,2024-08-04 23:00:00,1914.12,1902.1383684914942
11,2024-08-05 00:00:00,1617.84,1623.4663131317661
11,2024-08-05 01:00:00,1301.04,1336.1711555240772
11,2024-08-05 02:00:00,1116.72,1123.0820176896739
11,2024-08-05 03:00:00,1021.86,1011.5106794821343
11,2024-08-05 04:00:00,940.68,941.3621024449475
11,2024-08-05 05:00:00,901.8,885.5268021755057
11,2024-08-05 06:00:00,975.42,939.4651200355214
11,2024-08-05 07:00:00,1222.38,1130.7586415343067
11,2024-08-05 08:00:00,1422.72,1296.9731212348643
11,2024-08-05 09:00:00,1479.06,1407.7145414595443
11,2024-08-05 10:00:00,1541.34,1415.4263485781555
11,2024-08-05 11:00:00,1665.72,1556.0015214863688
11,2024-08-05 12:00:00,1852.2,1673.2359807562598
11,2024-08-05 13:00:00,1835.28,1765.4964168400795
11,2024-08-05 14:00:00,1819.8,1728.5496908745713
11,2024-08-05 15:00:00,1732.14,1653.5517296280716
11,2024-08-05 16:00:00,1566.18,1674.0091230824876
11,2024-08-05 17:00:00,1704.96,1770.2835689027554
11,2024-08-05 18:00:00,1905.48,1956.7894905637152
11,2024-08-05 19:00:00,2027.7,2126.025209435426
11,2024-08-05 20:00:00,1985.04,2073.7817661417866
11,2024-08-05 21:00:00,1954.26,2104.8140481909377
11,2024-08-05 22:00:00,1891.8,2022.0354066721422
11,2024-08-05 23:00:00,1708.02,1826.2215897002695
11,2024-08-06 00:00:00,1439.46,1570.190046033957
11,2024-08-06 01:00:00,1167.48,1294.9065872770593
11,2024-08-06 02:00:00,1011.42,1097.2010420805193
11,2024-08-06 03:00:00,918.0,986.542208628434
11,2024-08-06 04:00:00,862.92,902.5797146692504
11,2024-08-06 05:00:00,831.78,866.122444701308
11,2024-08-06 06:00:00,882.54,911.4219426916778
11,2024-08-06 07:00:00,1123.2,1113.3180152525188
11,2024-08-06 08:00:00,1262.16,1236.9877922417907
11,2024-08-06 09:00:00,1305.18,1265.0195591765573
11,2024-08-06 10:00:00,1323.54,1368.6416121605075
11,2024-08-06 11:00:00,1448.1,1456.4897306341936
11,2024-08-06 12:00:00,1643.22,1546.1115344540435
11,2024-08-06 13:00:00,1669.14,1580.798170040081
11,2024-08-06 14:00:00,1621.44,1652.1842300893761
11,2024-08-06 15:00:00,1626.84,1626.6068932339547
11,2024-08-06 16:00:00,1646.64,1651.5271625780747
11,2024-08-06 17:00:00,1782.0,1762.7287740192585
11,2024-08-06 18:00:00,2003.04,1983.0585850879602
11,2024-08-06 19:00:00,2129.94,2173.0228557282794
11,2024-08-06 20:00:00,2082.96,2194.6234929078987
11,2024-08-06 21:00:00,2168.28,2132.551546170857
11,2024-08-06 22:00:00,2158.92,2077.0198626412466
11,2024-08-06 23:00:00,1963.44,1852.3936504351525
11,2024-08-07 00:00:00,1607.58,1596.4753211980376
11,2024-08-07 01:00:00,1293.48,1303.255465371857
11,2024-08-07 02:00:00,1107.0,1096.5111517136606
11,2024-08-07 03:00:00,978.3,1012.6095311485724
11,2024-08-07 04:00:00,920.16,940.3402869153845
11,2024-08-07 05:00:00,882.18,880.6564416789263
11,2024-08-07 06:00:00,930.96,928.7917347636411
11,2024-08-07 07:00:00,1172.34,1142.0776959707705
11,2024-08-07 08:00:00,1372.14,1273.7010227152625
