building_id,timestamp,load,oof_pred
1,2024-08-03 23:00:00,4425.81,4821.400107876723
1,2024-08-04 00:00:00,4303.74,4224.1601078767235
1,2024-08-04 01:00:00,4071.03,3063.430107876724
1,2024-08-04 02:00:00,3702.6,3744.250107876724
1,2024-08-04 03:00:00,3187.41,3824.710107876724
1,2024-08-04 04:00:00,3658.23,3876.7601078767243
1,2024-08-04 05:00:00,3795.78,3990.100107876724
1,2024-08-04 06:00:00,3902.22,4557.010107876724
1,2024-08-04 07:00:00,5418.45,5166.760107876724
1,2024-08-04 08:00:00,6548.58,6542.770107876724
1,2024-08-04 09:00:00,7559.82,7792.690107876723
1,2024-08-04 10:00:00,7107.54,7193.590107876724
1,2024-08-04 11:00:00,6620.76,7796.140107876724
1,2024-08-04 12:00:00,6637.2,7092.700107876723
1,2024-08-04 13:00:00,6635.73,6801.970107876724
1,2024-08-04 14:00:00,6619.29,6802.750107876724
1,2024-08-04 15:00:00,6618.51,6686.200107876723
1,2024-08-04 16:00:00,6639.63,6892.6601078767235
1,2024-08-04 17:00:00,6652.38,7291.360107876723
1,2024-08-04 18:00:00,6603.51,7264.990107876723
1,2024-08-04 19:00:00,6444.18,7086.460107876724
1,2024-08-04 20:00:00,5457.57,6120.340107876724
1,2024-08-04 21:00:00,4448.25,6624.670107876724
1,2024-08-04 22:00:00,4367.55,5467.720107876724
1,2024-08-04 23:00:00,4088.31,5490.010107876724
1,2024-08-05 00:00:00,3222.42,4935.280107876723
1,2024-08-05 01:00:00,3033.63,3900.670107876724
1,2024-08-05 02:00:00,2998.38,2999.5301078767243
1,2024-08-05 03:00:00,3054.66,3226.810107876724
1,2024-08-05 04:00:00,3313.35,3890.140107876724
1,2024-08-05 05:00:00,3903.75,3709.690107876724
1,2024-08-05 06:00:00,3907.41,3933.490107876724
1,2024-08-05 07:00:00,4682.46,4724.260107876724
1,2024-08-05 08:00:00,6261.87,5700.3701078767235
1,2024-08-05 09:00:00,6876.3,6359.230107876723
1,2024-08-05 10:00:00,6538.71,6078.520107876724
1,2024-08-05 11:00:00,6534.63,5426.800107876724
1,2024-08-05 12:00:00,6203.46,5433.700107876723
1,2024-08-05 13:00:00,6225.45,6148.8701078767235
1,2024-08-05 14:00:00,5925.6,6334.270107876724
1,2024-08-05 15:00:00,5865.72,6220.030107876723
1,2024-08-05 16:00:00,5787.75,6124.240107876723
1,2024-08-05 17:00:00,6868.17,6970.450107876723
1,2024-08-05 18:00:00,7305.99,7035.100107876724
1,2024-08-05 19:00:00,7147.92,6215.770107876724
1,2024-08-05 20:00:00,6001.23,5104.450107876723
1,2024-08-05 21:00:00,5078.55,4412.560107876724
1,2024-08-05 22:00:00,4896.24,5952.190107876723
1,2024-08-05 23:00:00,4743.27,5809.900107876723
1,2024-08-06 00:00:00,5324.49,5402.320107876723
1,2024-08-06 01:00:00,5379.36,5121.340107876724
1,2024-08-06 02:00:00,5152.89,4199.530107876723
1,2024-08-06 03:00:00,4434.51,4439.440107876723
1,2024-08-06 04:00:00,4120.11,4809.970107876724
1,2024-08-06 05:00:00,4496.16,4711.000107876724
1,2024-08-06 06:00:00,4806.93,5327.650107876723
1,2024-08-06 07:00:00,5645.16,5473.780107876723
1,2024-08-06 08:00:00,5772.27,5529.550107876724
1,2024-08-06 09:00:00,6534.87,6341.380107876724
1,2024-08-06 10:00:00,6595.89,5166.730107876723
1,2024-08-06 11:00:00,6630.66,4814.020107876724
1,2024-08-06 12:00:00,6593.85,6184.600107876724
1,2024-08-06 13:00:00,6659.43,6389.470107876724
1,2024-08-06 14:00:00,6574.29,6416.800107876724
1,2024-08-06 15:00:00,6852.66,6373.420107876724
1,2024-08-06 16:00:00,6603.45,6482.740107876723
1,2024-08-06 17:00:00,7199.1,6945.190107876723
1,2024-08-06 18:00:00,7273.2,6599.320107876723
1,2024-08-06 19:00:00,7150.95,6411.760107876724
1,2024-08-06 20:00:00,6016.05,6145.450107876723
1,2024-08-06 21:00:00,4432.59,5265.850107876724
1,2024-08-06 22:00:00,5048.1,6110.260107876724
1,2024-08-06 23:00:00,4917.3,6013.840107876724
1,2024-08-07 00:00:00,5299.65,5336.260107876724
1,2024-08-07 01:00:00,5027.07,5283.040107876724
1,2024-08-07 02:00:00,4276.68,4249.270107876724
1,2024-08-07 03:00:00,3544.02,4726.1201078767235
1,2024-08-07 04:00:00,3024.78,4639.600107876724
1,2024-08-07 05:00:00,4092.12,5185.210107876724
1,2024-08-07 06:00:00,4385.82,4839.580107876724
1,2024-08-07 07:00:00,5115.21,6014.050107876724
1,2024-08-07 08:00:00,5769.69,5705.110107876723
1,2024-08-07 09:00:00,6912.57,6395.470107876724
1,2024-08-07 10:00:00,6327.81,6584.470107876724
1,2024-08-07 11:00:00,5964.03,5893.750107876724
1,2024-08-07 12:00:00,5976.42,6439.690107876723
1,2024-08-07 13:00:00,6092.97,6650.950107876723
1,2024-08-07 14:00:00,6164.94,6707.4101078767235
1,2024-08-07 15:00:00,6655.56,6586.930107876724
1,2024-08-07 16:00:00,6716.19,6464.110107876723
1,2024-08-07 17:00:00,6789.24,6603.820107876723
1,2024-08-07 18:00:00,6652.5,6697.600107876724
1,2024-08-07 19:00:00,6668.82,6353.650107876723
1,2024-08-07 20:00:00,6013.8,5311.6601078767235
1,2024-08-07 21:00:00,4832.61,4742.140107876724
1,2024-08-07 22:00:00,4896.75,5188.570107876723
1,2024-08-07 23:00:00,4780.68,5508.940107876723
1,2024-08-08 00:00:00,4896.36,5528.380107876724
1,2024-08-08 01:00:00,4745.01,5138.680107876724
1,2024-08-08 02:00:00,4672.89,5003.4101078767235
1,2024-08-08 03:00:00,4642.17,4038.640107876724
1,2024-08-08 04:00:00,4690.65,4906.090107876724
1,2024-08-08 05:00:00,4824.87,4597.480107876723
1,2024-08-08 06:00:00,5334.36,5280.460107876724
1,2024-08-08 07:00:00,5984.43,5795.260107876724
1,2024-08-08 08:00:00,5880.33,5762.6201078767235
1,2024-08-08 09:00:00,6936.45,5577.520107876724
1,2024-08-08 10:00:00,6256.71,5668.690107876723
1,2024-08-08 11:00:00,6309.3,5664.430107876724
1,2024-08-08 12:00:00,6719.34,6320.260107876724
1,2024-08-08 13:00:00,6662.7,6311.680107876724
1,2024-08-08 14:00:00,6580.68,6266.920107876724
1,2024-08-08 15:00:00,6505.53,6253.030107876723
1,2024-08-08 16:00:00,6556.02,6439.900107876723
1,2024-08-08 17:00:00,6530.28,7125.550107876724
1,2024-08-08 18:00:00,6189.48,6906.640107876724
1,2024-08-08 19:00:00,5526.06,7183.900107876723
1,2024-08-08 20:00:00,5046.18,6165.820107876723
1,2024-08-08 21:00:00,4412.82,4523.770107876724
1,2024-08-08 22:00:00,5032.77,5255.110107876723
1,2024-08-08 23:00:00,4786.32,4996.210107876724
1,2024-08-09 00:00:00,4813.35,5086.240107876723
