building_id,timestamp,load,oof_pred
5,2024-08-03 23:00:00,4226.88,4153.367792196217
5,2024-08-04 00:00:00,4094.88,4049.3098992890596
5,2024-08-04 01:00:00,3988.8,3973.8858409255663
5,2024-08-04 02:00:00,3928.32,3916.4591384723617
5,2024-08-04 03:00:00,3895.2,3822.674088153235
5,2024-08-04 04:00:00,3828.96,3794.5237786373455
5,2024-08-04 05:00:00,3818.88,3778.8963719524213
5,2024-08-04 06:00:00,3567.84,3823.901249257101
5,2024-08-04 07:00:00,1559.04,4126.218363941701
5,2024-08-04 08:00:00,2704.32,4261.847030600966
5,2024-08-04 09:00:00,3940.32,4354.644399259308
5,2024-08-04 10:00:00,4230.24,4437.47405359271
5,2024-08-04 11:00:00,4299.84,4724.366575037022
5,2024-08-04 12:00:00,4563.36,4820.30687496475
5,2024-08-04 13:00:00,4621.92,4884.709179281602
5,2024-08-04 14:00:00,4644.0,5031.2813014012445
5,2024-08-04 15:00:00,4668.96,5119.53256754492
5,2024-08-04 16:00:00,4687.2,4999.263582213618
5,2024-08-04 17:00:00,4757.76,4976.728538137292
5,2024-08-04 18:00:00,4732.8,4744.033436391863
5,2024-08-04 19:00:00,4616.16,4717.773796192536
5,2024-08-04 20:00:00,4502.4,4718.554831282119
5,2024-08-04 21:00:00,4456.32,4662.717154041464
5,2024-08-04 22:00:00,4347.84,4415.408479321805
5,2024-08-04 23:00:00,4262.4,4271.439257566867
5,2024-08-05 00:00:00,4140.0,4198.561442883588
5,2024-08-05 01:00:00,3918.24,4102.3141532144455
5,2024-08-05 02:00:00,3891.36,3926.5992005713415
5,2024-08-05 03:00:00,3838.56,3857.8965612592674
5,2024-08-05 04:00:00,3840.96,3822.8634235797595
5,2024-08-05 05:00:00,3855.36,3811.4739404492466
5,2024-08-05 06:00:00,3856.32,3843.675102191298
5,2024-08-05 07:00:00,4211.04,4150.6924322836485
5,2024-08-05 08:00:00,4691.52,4554.500081174214
5,2024-08-05 09:00:00,5590.56,5391.078141729548
5,2024-08-05 10:00:00,6410.88,6059.912731036251
5,2024-08-05 11:00:00,6671.04,6172.778511360083
5,2024-08-05 12:00:00,6627.36,6308.424054241361
5,2024-08-05 13:00:00,6705.6,6476.2734115173735
5,2024-08-05 14:00:00,6490.56,6591.067471172061
5,2024-08-05 15:00:00,6712.8,6543.504317174569
5,2024-08-05 16:00:00,6579.36,6359.402334444134
5,2024-08-05 17:00:00,6003.36,5962.812241197213
5,2024-08-05 18:00:00,5670.24,5589.895916550752
5,2024-08-05 19:00:00,5400.0,5256.449019518562
5,2024-08-05 20:00:00,5188.32,5077.631880489828
5,2024-08-05 21:00:00,4892.64,4831.592478368768
5,2024-08-05 22:00:00,4600.8,4494.363265117251
5,2024-08-05 23:00:00,4311.84,4237.528229118132
5,2024-08-06 00:00:00,4166.88,4104.786976854435
5,2024-08-06 01:00:00,4055.52,3998.6078038568935
5,2024-08-06 02:00:00,3985.44,3938.689784564539
5,2024-08-06 03:00:00,3897.12,3866.9334159827454
5,2024-08-06 04:00:00,3850.08,3829.4088392776403
5,2024-08-06 05:00:00,3820.32,3831.208685329105
5,2024-08-06 06:00:00,3840.0,3871.8803217134046
5,2024-08-06 07:00:00,4310.88,4222.980857032269
5,2024-08-06 08:00:00,4692.0,4544.695526902645
5,2024-08-06 09:00:00,5331.84,5203.692107062549
5,2024-08-06 10:00:00,5865.6,5962.218514022145
5,2024-08-06 11:00:00,6107.52,6114.200320672522
5,2024-08-06 12:00:00,6189.12,6186.157281575158
5,2024-08-06 13:00:00,6403.2,6417.912514092822
5,2024-08-06 14:00:00,6475.68,6470.343719072355
5,2024-08-06 15:00:00,6678.72,6597.39512217938
5,2024-08-06 16:00:00,6563.04,6598.029283475506
5,2024-08-06 17:00:00,6186.72,6120.071962785692
5,2024-08-06 18:00:00,5676.96,5688.043016724209
5,2024-08-06 19:00:00,5305.44,5498.383920834523
5,2024-08-06 20:00:00,5144.16,5242.821538524323
5,2024-08-06 21:00:00,4936.8,4947.131811884198
5,2024-08-06 22:00:00,4720.32,4581.26449440743
5,2024-08-06 23:00:00,4551.36,4397.014008308489
5,2024-08-07 00:00:00,4396.32,4316.427462214281
5,2024-08-07 01:00:00,4262.4,4183.868736609766
5,2024-08-07 02:00:00,4118.4,4061.218630080682
