building_id,timestamp,load,oof_pred
2,2024-08-03 23:00:00,1244.94,1200.6607884168848
2,2024-08-04 00:00:00,1162.32,1118.3465940197584
2,2024-08-04 01:00:00,1176.18,1045.0445785566183
2,2024-08-04 02:00:00,1184.28,1058.4389036723046
2,2024-08-04 03:00:00,1193.58,1031.5472091658057
2,2024-08-04 04:00:00,1129.62,1011.3504311733003
2,2024-08-04 05:00:00,1380.18,1106.5583012028833
2,2024-08-04 06:00:00,1403.52,1329.7844693883503
2,2024-08-04 07:00:00,1410.72,1364.245616834361
2,2024-08-04 08:00:00,1504.44,1422.306975977173
2,2024-08-04 09:00:00,1628.28,1639.914446968671
2,2024-08-04 10:00:00,1823.22,1712.895410374301
2,2024-08-04 11:00:00,1639.8,1793.1206760027867
2,2024-08-04 12:00:00,1539.6,1787.620726425961
2,2024-08-04 13:00:00,1531.62,1790.454897291659
2,2024-08-04 14:00:00,1600.56,1823.8447155252632
2,2024-08-04 15:00:00,1644.9,1860.0568970704633
2,2024-08-04 16:00:00,1849.86,1852.4991176631013
2,2024-08-04 17:00:00,1887.0,1921.083071659084
2,2024-08-04 18:00:00,2158.8,2406.5796205762977
2,2024-08-04 19:00:00,1505.82,1762.194822185236
2,2024-08-04 20:00:00,1796.4,1819.578685291767
2,2024-08-04 21:00:00,2640.6,2276.3056738885184
2,2024-08-04 22:00:00,2191.68,2150.004340436219
2,2024-08-04 23:00:00,1568.52,1618.5276839531543
2,2024-08-05 00:00:00,2148.18,1867.0874870697153
2,2024-08-05 01:00:00,1180.44,1460.0543576847297
2,2024-08-05 02:00:00,1155.66,1238.7312294537596
2,2024-08-05 03:00:00,1177.98,1222.9256670280772
2,2024-08-05 04:00:00,1152.24,1187.3144728512984
2,2024-08-05 05:00:00,1364.64,1248.9629061892788
2,2024-08-05 06:00:00,1644.0,1455.9272308534787
2,2024-08-05 07:00:00,1873.38,1900.423485196194
2,2024-08-05 08:00:00,1899.42,1984.3399107539867
2,2024-08-05 09:00:00,2130.6,2084.89913599712
2,2024-08-05 10:00:00,2169.18,2106.1158032492126
2,2024-08-05 11:00:00,2141.82,2026.1206300002034
2,2024-08-05 12:00:00,1990.68,1895.9973527289455
2,2024-08-05 13:00:00,1977.12,1953.5965529538662
2,2024-08-05 14:00:00,2057.34,2008.837676200531
2,2024-08-05 15:00:00,2041.08,2029.175954134744
2,2024-08-05 16:00:00,1980.54,2096.6713035231396
2,2024-08-05 17:00:00,2101.5,2097.1662143476633
2,2024-08-05 18:00:00,2679.78,2538.7182401099535
2,2024-08-05 19:00:00,1938.3,1881.1039939881593
